"","V1","age","income","children","credit_history","overdue_payments","active_loans","years_in_job","employment_type","owns_property","assets_value","other_loans","education","city","marital_status","support_indicator","credit_risk"
"8313",8312,42,0,0,"brak","0",1,13,"samozatrudnienie","nie",123261,0,"podstawowe","średnie","M",0.427639262025482,0
"8314",8313,31,25511,0,"brak","0",2,0,"samozatrudnienie","tak",45363,0,"średnie","średnie","D",0.362492713481021,0
"8315",8314,48,0,2,"dobra","0",2,3,"samozatrudnienie","nie",68573,1,"wyższe","średnie","D",0.742974591268428,0
"8316",8315,47,15121,2,"brak","0",2,11,"stała","nie",77830,0,"średnie","średnie","M",0.178486669516295,0
"8317",8316,38,36798,2,"brak","2",2,0,"stała","tak",95822,1,"podstawowe","średnie","M",0.823577764589952,0
"8318",8317,48,40000,4,"brak","0",0,11,"stała","nie",28847,0,"średnie","średnie","S",0.977119899928898,0
"8319",8318,31,14827,3,"dobra","1",0,7,"określona","tak",36263,0,"podstawowe","średnie","M",0.431252418982392,0
"8320",8319,35,12198,1,"dobra","0",1,0,"samozatrudnienie","nie",42497,0,"średnie","duże","M",0.787293854952369,0
"8321",8320,19,0,0,"dobra","0",1,15,"określona","nie",125911,0,"średnie","małe","S",0.868350764770302,0
"8322",8321,26,34123,1,"dobra","0",2,0,"stała","nie",61043,1,"średnie","małe","S",0.20774114338908,0
"8323",8322,58,21042,1,"dobra","1",5,12,"samozatrudnienie","nie",189375,0,"podstawowe","małe","M",0.36076945836976,1
"8324",8323,56,13009,0,"dobra","0",2,14,"stała","tak",20886,1,"średnie","małe","M",0.522343537191228,0
"8325",8324,40,20862,2,"brak","0",3,11,"stała","tak",99806,0,"średnie","duże","D",0.200283375421127,0
"8326",8325,56,29704,0,"brak","0",1,14,"stała","tak",0,0,"średnie","średnie","S",0.0771975270631778,0
"8327",8326,38,17970,2,"brak","1",2,2,"określona","tak",60151,0,"podstawowe","małe","M",0.735023336454778,0
"8328",8327,37,29840,0,"dobra","0",2,6,"brak","nie",37347,1,"średnie","średnie","M",0.0363811139339191,0
"8329",8328,40,39432,0,"dobra","1",1,16,"określona","tak",46883,0,"średnie","średnie","M",0.386617529524371,0
"8330",8329,38,0,3,"brak","0",1,17,"stała","nie",95851,0,"podstawowe","małe","S",0.977454507769574,0
"8331",8330,37,21720,0,"brak","0",1,20,"samozatrudnienie","nie",51102,0,"wyższe","małe","S",0.336500630730835,0
"8332",8331,51,33345,1,"dobra","1",3,7,"brak","nie",35423,0,"wyższe","duże","S",0.0334150284533626,0
"8333",8332,41,14356,0,"dobra","1",2,9,"określona","tak",107847,0,"wyższe","duże","M",0.766603953137388,0
"8334",8333,47,13665,3,"dobra","0",2,14,"stała","tak",65281,0,"średnie","małe","M",0.0044679367234649,0
"8335",8334,50,19277,2,"brak","0",2,8,"określona","nie",229850,1,"średnie","średnie","S",0.170903502993734,0
"8336",8335,43,17224,3,"brak","1",2,0,"stała","tak",43417,1,"podstawowe","małe","S",0.0042943171549435,0
"8337",8336,30,14740,3,"brak","0",1,13,"określona","nie",132686,1,"średnie","duże","S",0.178397653527117,0
"8338",8337,26,40000,2,"brak","0",0,9,"brak","tak",0,1,"wyższe","małe","M",0.968885099479676,0
"8339",8338,41,40000,0,"dobra","1",3,12,"stała","tak",0,0,"średnie","średnie","D",0.233279680099173,0
"8340",8339,38,0,0,"dobra","1",0,14,"stała","nie",40286,0,"średnie","małe","S",0.41663019395735,0
"8341",8340,40,23060,0,"brak","0",1,13,"określona","nie",0,1,"wyższe","duże","S",0.638164978438003,0
"8342",8341,39,20051,1,"brak","0",0,12,"określona","nie",176836,1,"wyższe","małe","M",0.543665482381451,0
"8343",8342,65,38320,2,"brak","1",1,11,"stała","nie",0,0,"wyższe","duże","D",0.159467761419804,0
"8344",8343,26,0,0,"brak","0",0,13,"stała","nie",0,1,"podstawowe","małe","S",0.0998981714127058,0
"8345",8344,20,0,0,"dobra","0",1,4,"określona","tak",20951,0,"podstawowe","duże","S",0.424955540694684,0
"8346",8345,43,27945,0,"dobra","1",3,8,"stała","tak",0,1,"wyższe","małe","M",0.440013689936876,0
"8347",8346,36,11459,0,"brak","1",0,6,"stała","nie",0,0,"średnie","duże","M",0.0962552510152161,0
"8348",8347,43,40000,1,"dobra","0",2,9,"samozatrudnienie","tak",91219,0,"średnie","małe","S",0.225054720252114,0
"8349",8348,45,27450,1,"dobra","0",1,8,"brak","tak",76924,0,"wyższe","średnie","M",0.439733782022747,0
"8350",8349,52,14593,2,"dobra","1",2,1,"stała","nie",0,0,"średnie","średnie","S",0.952397551871664,0
"8351",8350,24,19522,0,"dobra","1",1,6,"samozatrudnienie","nie",95883,1,"podstawowe","duże","M",0.0894765230371638,0
"8352",8351,34,19063,4,"brak","0",1,15,"stała","nie",0,0,"średnie","małe","M",0.829982185165323,0
"8353",8352,44,28639,0,"brak","0",1,8,"stała","nie",162531,0,"średnie","duże","S",0.862974936123263,0
"8354",8353,47,37084,0,"dobra","0",2,10,"określona","nie",0,0,"średnie","małe","M",0.546246439942143,0
"8355",8354,61,0,1,"brak","0",3,20,"określona","nie",76608,1,"wyższe","średnie","S",0.745003688175608,0
"8356",8355,49,40000,0,"dobra","0",0,11,"stała","nie",79043,1,"podstawowe","średnie","M",0.791231031658634,0
"8357",8356,39,40000,0,"brak","2",2,17,"brak","nie",103423,1,"średnie","duże","M",0.806905962655195,0
"8358",8357,31,14219,0,"brak","0",0,11,"określona","nie",92460,1,"podstawowe","duże","S",0.297179140649942,0
"8359",8358,34,0,1,"dobra","0",0,7,"brak","nie",62432,0,"średnie","małe","M",0.698589463289663,0
"8360",8359,34,0,3,"dobra","0",2,8,"stała","nie",26361,0,"podstawowe","średnie","M",0.0257780988910055,0
"8361",8360,46,0,1,"brak","0",3,12,"określona","nie",35471,1,"średnie","małe","S",0.367129170221689,0
"8362",8361,42,18613,1,"dobra","0",2,11,"stała","tak",55683,0,"podstawowe","średnie","S",0.945452601591359,0
"8363",8362,26,33096,0,"brak","1",3,16,"samozatrudnienie","nie",60761,0,"średnie","małe","D",0.731517413310133,0
"8364",8363,35,40000,0,"dobra","0",3,22,"stała","nie",74163,1,"średnie","duże","S",0.193351076429204,0
"8365",8364,48,0,0,"dobra","0",3,14,"samozatrudnienie","tak",48705,1,"średnie","średnie","M",0.815700678494365,0
"8366",8365,43,0,3,"brak","1",1,10,"stała","nie",157907,1,"wyższe","średnie","S",0.553854410283994,0
"8367",8366,45,0,0,"dobra","0",0,12,"samozatrudnienie","nie",69354,1,"średnie","duże","D",0.71197735661138,0
"8368",8367,43,24916,5,"brak","0",1,12,"stała","tak",12061,0,"średnie","średnie","S",0.749999054950327,0
"8369",8368,56,16945,0,"dobra","1",1,11,"stała","tak",46832,1,"średnie","średnie","S",0.0602170204832691,0
"8370",8369,42,27468,1,"dobra","1",3,7,"samozatrudnienie","nie",45358,0,"wyższe","duże","M",0.233363131091587,0
"8371",8370,36,11764,3,"brak","1",1,7,"określona","nie",76556,0,"podstawowe","średnie","S",0.764089933013821,0
"8372",8371,30,15791,0,"brak","2",4,11,"stała","nie",61204,1,"średnie","średnie","M",0.052522937077869,0
"8373",8372,42,32180,2,"brak","0",1,5,"stała","tak",70578,0,"podstawowe","małe","S",0.35095014261592,0
"8374",8373,18,9159,0,"brak","1",3,9,"stała","nie",0,1,"podstawowe","małe","M",0.0504006638413617,0
"8375",8374,38,34599,0,"brak","0",0,18,"samozatrudnienie","nie",0,1,"średnie","średnie","S",0.196416120560042,0
"8376",8375,37,8054,0,"brak","1",7,3,"stała","nie",0,0,"średnie","średnie","S",0.0146771234070078,1
"8377",8376,26,9268,2,"brak","0",2,7,"określona","tak",127588,1,"wyższe","duże","M",0.0268458667228287,0
"8378",8377,30,17162,0,"brak","1",2,8,"stała","tak",0,0,"podstawowe","średnie","M",0.870052219544251,0
"8379",8378,48,25423,0,"dobra","1",2,15,"samozatrudnienie","nie",85642,0,"średnie","małe","S",0.391371584597339,0
"8380",8379,42,40000,5,"dobra","0",3,12,"stała","tak",329104,0,"średnie","małe","S",0.184225554520957,0
"8381",8380,41,0,0,"dobra","1",3,14,"stała","nie",17397,0,"średnie","duże","S",0.556620146495218,0
"8382",8381,43,19471,0,"dobra","0",2,15,"określona","tak",128421,0,"średnie","średnie","M",0.576266884121082,0
"8383",8382,40,29430,5,"brak","1",0,22,"samozatrudnienie","tak",166251,0,"średnie","średnie","S",0.403259804634262,0
"8384",8383,52,14250,0,"brak","0",1,0,"stała","nie",31577,0,"wyższe","małe","M",0.399028869852314,0
"8385",8384,41,23616,0,"brak","0",1,25,"stała","tak",38919,0,"wyższe","średnie","D",0.253533723153701,0
"8386",8385,25,0,2,"brak","1",2,16,"stała","nie",40885,1,"średnie","duże","M",0.38541609822114,0
"8387",8386,56,22955,0,"dobra","0",0,21,"samozatrudnienie","nie",233049,0,"średnie","duże","M",0.771751759220051,0
"8388",8387,43,0,0,"brak","1",2,8,"samozatrudnienie","tak",66606,1,"średnie","średnie","M",0.277616760911514,0
"8389",8388,34,14733,0,"dobra","0",1,11,"określona","nie",0,1,"średnie","małe","S",0.0882412139532987,0
"8390",8389,27,23921,2,"dobra","0",1,5,"stała","tak",15366,1,"średnie","duże","M",0.0644711262544549,0
"8391",8390,43,23843,0,"brak","0",2,2,"samozatrudnienie","tak",0,0,"średnie","średnie","S",0.364444633661283,0
"8392",8391,38,39645,0,"brak","0",4,10,"samozatrudnienie","nie",66188,0,"średnie","średnie","S",0.803184453880147,0
"8393",8392,55,9869,0,"dobra","1",3,8,"brak","tak",133929,0,"podstawowe","duże","S",0.355795409569643,0
"8394",8393,36,21204,0,"dobra","2",2,8,"samozatrudnienie","nie",79697,0,"średnie","małe","S",0.126094351769693,0
"8395",8394,31,15061,1,"dobra","1",0,6,"stała","nie",178795,0,"wyższe","duże","M",0.615760132495074,0
"8396",8395,48,34026,0,"brak","0",2,12,"stała","tak",0,1,"podstawowe","średnie","M",0.567993545549705,0
"8397",8396,49,32111,1,"brak","0",1,11,"stała","nie",102078,0,"wyższe","duże","M",0.59139959542963,0
"8398",8397,41,28394,1,"dobra","2",2,11,"stała","nie",72698,0,"wyższe","małe","M",0.500661478749365,0
"8399",8398,46,15492,0,"dobra","0",1,5,"określona","tak",43949,1,"średnie","średnie","S",0.958023693166742,0
"8400",8399,39,34294,0,"brak","0",2,5,"stała","tak",78293,0,"podstawowe","średnie","D",0.855996854666332,0
"8401",8400,42,10248,0,"dobra","0",1,10,"samozatrudnienie","tak",0,0,"średnie","małe","M",0.340738111930013,0
"8402",8401,51,9249,0,"dobra","0",3,4,"stała","nie",67266,0,"średnie","średnie","S",0.522385867241173,0
"8403",8402,46,11638,1,"dobra","0",2,11,"stała","nie",26235,0,"wyższe","średnie","S",0.523986444535197,0
"8404",8403,38,21660,1,"dobra","0",1,4,"stała","tak",93393,1,"wyższe","duże","M",0.737222109582286,0
"8405",8404,53,30871,0,"dobra","0",1,15,"brak","tak",104775,0,"średnie","małe","D",0.353369615616707,0
"8406",8405,18,0,1,"dobra","0",0,6,"brak","tak",0,1,"podstawowe","średnie","M",0.73086375491239,1
"8407",8406,60,40000,4,"brak","0",1,17,"stała","tak",21346,0,"średnie","duże","M",0.377811706606948,0
"8408",8407,22,23518,0,"brak","2",0,13,"stała","tak",19859,0,"średnie","duże","M",0.906302381124364,0
"8409",8408,33,0,0,"brak","0",1,6,"stała","nie",25759,0,"średnie","małe","M",0.264270525063996,0
"8410",8409,39,23166,2,"dobra","1",1,11,"brak","tak",190858,1,"średnie","duże","M",0.307713791367934,0
"8411",8410,38,38035,0,"brak","0",4,16,"stała","nie",53683,0,"średnie","średnie","M",0.395957283688091,0
"8412",8411,50,29724,2,"brak","1",3,6,"stała","tak",79226,1,"średnie","średnie","M",0.341367135049963,0
"8413",8412,29,38159,4,"dobra","0",2,7,"stała","nie",122170,0,"średnie","duże","S",0.956808069155579,0
"8414",8413,42,0,0,"brak","0",3,11,"brak","tak",0,1,"podstawowe","średnie","M",0.584303242143241,0
"8415",8414,34,17907,2,"brak","0",1,15,"samozatrudnienie","tak",67381,0,"średnie","małe","M",0.27178301961849,0
"8416",8415,42,13872,0,"brak","0",2,9,"samozatrudnienie","tak",28464,0,"średnie","średnie","M",0.36840948473753,0
"8417",8416,39,40000,0,"dobra","0",1,11,"stała","nie",18183,1,"podstawowe","duże","M",0.451817338300385,0
"8418",8417,40,30323,0,"brak","3",2,16,"stała","tak",128817,0,"średnie","średnie","M",0.677408116759421,1
"8419",8418,34,0,0,"dobra","0",3,6,"określona","nie",54946,1,"średnie","średnie","M",0.418294935366535,0
"8420",8419,34,17434,1,"dobra","0",0,4,"stała","tak",94985,0,"średnie","małe","S",0.73001559403275,0
"8421",8420,42,15331,0,"dobra","0",0,15,"stała","nie",128790,1,"wyższe","średnie","S",0.840097703611851,0
"8422",8421,49,20508,2,"brak","0",1,13,"brak","nie",24014,1,"wyższe","małe","S",0.242221064790382,0
"8423",8422,34,40000,0,"dobra","1",1,2,"samozatrudnienie","tak",38617,0,"podstawowe","średnie","D",0.773118049424586,0
"8424",8423,31,18341,0,"dobra","1",1,17,"stała","nie",225850,1,"średnie","średnie","D",0.434794439073777,0
"8425",8424,46,23440,0,"dobra","0",3,13,"stała","nie",86922,1,"średnie","duże","D",0.275747714469444,0
"8426",8425,39,0,0,"dobra","0",1,12,"określona","nie",0,0,"średnie","średnie","D",0.610942107551682,0
"8427",8426,48,22465,0,"brak","0",2,9,"samozatrudnienie","nie",31631,1,"średnie","średnie","S",0.965745841333368,0
"8428",8427,30,0,2,"dobra","0",0,7,"stała","tak",33594,1,"podstawowe","małe","S",0.828101085151399,0
"8429",8428,22,20565,0,"dobra","0",1,11,"brak","nie",72973,0,"podstawowe","małe","D",0.150803523766577,0
"8430",8429,34,20129,1,"dobra","0",2,15,"stała","nie",61803,0,"średnie","małe","S",0.250426135550261,0
"8431",8430,32,21943,0,"dobra","2",1,5,"określona","nie",128268,0,"średnie","średnie","D",0.81272048438973,0
"8432",8431,39,35304,1,"dobra","0",1,9,"określona","tak",96102,0,"wyższe","małe","D",0.764313193407288,0
"8433",8432,33,0,1,"dobra","0",3,14,"stała","nie",30109,0,"średnie","małe","D",0.595146139520991,0
"8434",8433,47,14469,0,"brak","0",2,15,"określona","tak",188833,0,"średnie","małe","M",0.362518400086998,0
"8435",8434,37,18106,1,"dobra","0",0,6,"samozatrudnienie","nie",83132,1,"średnie","średnie","M",0.719021530038026,0
"8436",8435,41,14581,0,"brak","0",0,10,"stała","tak",272626,0,"średnie","małe","D",0.349039357115384,0
"8437",8436,41,0,2,"dobra","0",0,7,"samozatrudnienie","nie",32656,0,"średnie","średnie","M",0.799705303344383,0
"8438",8437,41,16828,2,"brak","0",0,10,"stała","nie",11356,1,"podstawowe","średnie","D",0.809458448652991,0
"8439",8438,39,24832,1,"dobra","1",1,11,"określona","tak",90781,0,"średnie","duże","M",0.589214108183287,0
"8440",8439,45,0,3,"brak","0",0,10,"stała","nie",0,1,"podstawowe","małe","M",0.461764997630964,0
"8441",8440,32,0,2,"brak","0",1,15,"brak","nie",0,1,"podstawowe","małe","S",0.435625861897479,0
"8442",8441,53,28166,1,"brak","2",0,10,"stała","tak",51776,0,"wyższe","średnie","S",0.193193113830996,0
"8443",8442,37,17499,0,"dobra","0",2,2,"stała","nie",158184,0,"średnie","małe","S",0.229915063847183,0
"8444",8443,26,27728,1,"brak","0",0,6,"samozatrudnienie","tak",50831,0,"wyższe","małe","S",0.480005357039111,0
"8445",8444,41,0,0,"brak","0",1,24,"samozatrudnienie","nie",76619,1,"średnie","duże","S",0.149757899894867,0
"8446",8445,31,40000,1,"dobra","0",1,6,"stała","tak",97863,1,"podstawowe","duże","M",0.931633939065645,0
"8447",8446,46,34774,1,"dobra","0",2,12,"brak","nie",70541,1,"podstawowe","duże","M",0.196050603708859,0
"8448",8447,62,29265,1,"dobra","0",4,16,"samozatrudnienie","tak",0,1,"podstawowe","duże","S",0.99135312735354,0
"8449",8448,32,32748,1,"brak","0",1,19,"stała","tak",0,0,"średnie","duże","S",0.691334041966704,0
"8450",8449,43,15171,1,"dobra","0",0,10,"określona","nie",0,1,"podstawowe","małe","S",0.66794114087507,0
"8451",8450,22,0,0,"brak","1",1,14,"stała","tak",82497,1,"podstawowe","małe","S",0.0754909397452138,0
"8452",8451,44,0,0,"brak","0",2,9,"określona","nie",55671,0,"wyższe","małe","S",0.671037504588475,0
"8453",8452,31,15004,1,"brak","2",1,6,"samozatrudnienie","tak",45870,1,"średnie","średnie","S",0.449453424461794,0
"8454",8453,33,40000,0,"brak","2",2,9,"określona","nie",91246,0,"podstawowe","średnie","S",0.881930049805156,0
"8455",8454,28,18736,2,"dobra","0",2,6,"stała","tak",387816,1,"średnie","duże","D",0.240934078101335,0
"8456",8455,47,28309,0,"brak","1",0,17,"określona","nie",76744,1,"podstawowe","małe","S",0.381600595164247,0
"8457",8456,50,40000,0,"dobra","1",0,19,"stała","nie",70911,1,"średnie","małe","S",0.663340594004362,0
"8458",8457,40,15473,1,"dobra","0",1,11,"stała","tak",37044,0,"wyższe","duże","M",0.991753713581492,0
"8459",8458,31,0,1,"dobra","1",1,5,"stała","nie",53094,1,"podstawowe","średnie","S",0.949775612873083,0
"8460",8459,55,0,0,"brak","0",1,5,"stała","nie",46001,1,"średnie","średnie","M",0.167317258282287,0
"8461",8460,32,0,0,"dobra","0",1,16,"stała","tak",101423,1,"średnie","średnie","S",0.432145711494361,0
"8462",8461,18,18696,0,"brak","1",2,6,"samozatrudnienie","nie",67655,1,"wyższe","duże","S",0.383281221235357,0
"8463",8462,44,17011,0,"brak","0",2,2,"określona","tak",209416,0,"podstawowe","duże","M",0.400525445488016,0
"8464",8463,28,19602,0,"brak","1",2,14,"brak","tak",28098,0,"średnie","duże","M",0.659686562964349,0
"8465",8464,49,40000,1,"brak","0",2,12,"brak","nie",49092,0,"średnie","duże","S",0.36761247409653,0
"8466",8465,36,19157,3,"dobra","0",4,4,"stała","nie",0,1,"średnie","małe","S",0.620181955334734,0
"8467",8466,46,0,0,"brak","0",2,9,"samozatrudnienie","nie",0,0,"średnie","małe","M",0.154164937451243,0
"8468",8467,54,17793,0,"brak","0",2,14,"stała","nie",21549,1,"średnie","średnie","M",0.839318492016725,0
"8469",8468,27,31343,2,"dobra","0",1,13,"stała","tak",0,0,"podstawowe","średnie","D",0.121642935025994,0
"8470",8469,34,23807,3,"brak","0",2,8,"stała","tak",68977,0,"wyższe","duże","D",0.380055258597724,0
"8471",8470,39,13336,0,"dobra","0",1,5,"stała","nie",72590,0,"wyższe","małe","M",0.863175257816637,0
"8472",8471,55,0,0,"dobra","1",2,6,"określona","nie",90264,0,"średnie","duże","M",0.454479269360045,0
"8473",8472,33,8108,0,"brak","0",0,11,"określona","tak",24875,1,"wyższe","małe","M",0.776013876855068,0
"8474",8473,34,14535,0,"dobra","0",1,14,"stała","tak",36728,0,"podstawowe","małe","S",0.763390140351529,0
"8475",8474,44,32760,1,"brak","0",5,12,"określona","nie",126197,1,"wyższe","średnie","D",0.903655224041587,1
"8476",8475,34,40000,4,"dobra","0",2,4,"określona","nie",142407,0,"wyższe","duże","M",0.585540504119823,0
"8477",8476,41,31032,1,"dobra","1",2,13,"określona","nie",131105,1,"wyższe","duże","M",0.333234364161316,0
"8478",8477,24,29065,4,"dobra","0",3,2,"brak","tak",73925,0,"średnie","średnie","D",0.923122891485594,0
"8479",8478,62,20676,0,"dobra","0",1,17,"określona","nie",17011,0,"średnie","średnie","D",0.0397674063757136,0
"8480",8479,26,0,3,"dobra","0",0,18,"stała","tak",0,0,"wyższe","małe","M",0.258374272916607,0
"8481",8480,36,25416,0,"dobra","1",5,9,"stała","tak",29649,0,"średnie","średnie","S",0.636660735402327,1
"8482",8481,39,0,0,"brak","0",1,6,"stała","nie",0,0,"wyższe","duże","M",0.767179035368559,0
"8483",8482,59,20968,2,"dobra","0",1,12,"określona","tak",42610,0,"wyższe","średnie","M",0.36816371527537,0
"8484",8483,26,40000,0,"dobra","0",1,7,"określona","nie",65178,0,"średnie","duże","M",0.0477621356922084,0
"8485",8484,59,0,0,"dobra","0",1,4,"określona","tak",31668,1,"podstawowe","średnie","S",0.051392250923144,0
"8486",8485,47,31815,1,"dobra","0",0,1,"stała","tak",53584,0,"podstawowe","małe","M",0.725861681798255,0
"8487",8486,44,8056,0,"dobra","0",2,16,"brak","nie",25367,0,"wyższe","średnie","S",0.437606288682541,0
"8488",8487,30,0,1,"brak","0",3,14,"określona","tak",0,1,"średnie","średnie","D",0.401968108773658,0
"8489",8488,45,0,0,"dobra","1",5,7,"stała","tak",38068,1,"wyższe","duże","M",0.701025163332065,1
"8490",8489,32,0,2,"brak","0",2,12,"stała","tak",13497,1,"wyższe","małe","D",0.207212171862764,0
"8491",8490,52,10493,0,"dobra","0",1,7,"określona","tak",33137,0,"wyższe","duże","D",0.490156969622207,0
"8492",8491,30,21965,1,"brak","1",3,8,"samozatrudnienie","nie",19395,1,"średnie","średnie","M",0.31371505961917,0
"8493",8492,38,0,0,"dobra","0",2,7,"stała","nie",26737,1,"podstawowe","średnie","M",0.425334259964402,0
"8494",8493,34,0,2,"dobra","1",5,14,"stała","tak",25171,0,"średnie","średnie","M",0.464598212550265,1
