Unnamed: 0,V1,age,income,children,active_loans,years_in_job,assets_value,other_loans,support_indicator,credit_risk,overdue_payments_0,overdue_payments_1,overdue_payments_2,overdue_payments_3,overdue_payments_4,credit_history_brak,credit_history_dobra,employment_type_brak,employment_type_określona,employment_type_samozatrudnienie,employment_type_stała,owns_property_nie,owns_property_tak,education_podstawowe,education_wyższe,education_średnie,city_duże,city_małe,city_średnie,marital_status_D,marital_status_M,marital_status_S
8974,8973,53,17020,2,2,14,0.0,0,0.881412254354781,0,True,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False
8975,8974,48,0,1,0,9,0.0,0,0.942592010837007,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False
8976,8975,30,0,0,3,16,16135.0,0,0.915439994326894,0,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False
8977,8976,43,24696,0,1,13,81238.0,0,0.45636469904909,0,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True
8978,8977,39,0,0,0,0,74792.0,0,0.117754707597592,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False
8979,8978,46,14498,1,2,11,10000.0,0,0.483051026373015,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True
8980,8979,37,33343,0,2,10,55154.0,0,0.576361501300371,0,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True
8981,8980,36,28574,1,1,16,48980.0,1,0.566910037162278,0,False,True,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,False,True,False
8982,8981,53,0,1,4,3,147661.0,1,0.656589954535474,0,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False
8983,8982,39,13403,2,1,14,56494.0,0,0.241258766578857,0,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False
8984,8983,48,15333,3,4,17,89021.0,1,0.0726711156138527,0,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False
8985,8984,37,25456,0,1,17,0.0,0,0.414762462573765,0,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True
8986,8985,56,10811,0,3,9,29255.0,0,0.653402998502541,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False
8987,8986,33,0,0,4,14,0.0,0,0.279576560241759,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True
8988,8987,33,28869,0,0,11,70029.0,0,0.742408946808472,0,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False
8989,8988,55,36048,0,1,19,0.0,0,0.78912800908349,0,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False
8990,8989,35,10947,2,2,14,53624.0,1,0.264136039471248,0,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True
8991,8990,56,40000,2,1,11,145521.0,0,0.615006942694596,0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False
8992,8991,48,40000,0,1,11,27024.0,0,0.0376710074799973,0,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True
8993,8992,38,0,0,3,4,41607.0,0,0.464415615597548,0,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True
8994,8993,21,0,0,1,7,243563.0,0,0.250261078722254,0,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True
8995,8994,39,18693,3,4,9,47818.0,1,0.761073090083424,0,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,False,True,False,False
8996,8995,41,21508,3,4,13,0.0,0,0.527083635674764,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False
8997,8996,51,25215,0,2,2,40964.0,0,0.668230178944179,0,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False
8998,8997,55,22269,1,2,12,0.0,0,0.360531013883181,0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True
8999,8998,33,25351,0,1,6,105485.0,0,0.645954513885044,0,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False
9000,8999,48,21049,0,4,3,0.0,1,0.0487887804582438,0,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False
9001,9000,47,0,0,1,5,47205.0,0,0.256793076789084,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False
9002,9001,50,17496,1,0,10,95922.0,0,0.348637998302403,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,True,False,False
9003,9002,44,18599,0,1,12,74676.0,1,0.464973628498611,0,True,False,False,False,False,True,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False
9004,9003,20,16514,0,1,12,148949.0,0,0.784450129946961,0,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False
9005,9004,38,40000,0,2,8,18150.0,1,0.326535985835461,0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False
9006,9005,28,40000,0,2,8,0.0,0,0.759003741767581,0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,True,False
9007,9006,37,0,1,0,10,0.0,0,0.553114625248448,0,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False
9008,9007,49,40000,0,0,1,79141.0,0,0.664403168541999,0,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True
9009,9008,43,32834,3,2,10,57315.0,0,0.637748357738528,0,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False
9010,9009,51,0,0,3,12,46771.0,0,0.266478952578286,0,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False
9011,9010,43,10375,0,0,4,72179.0,0,0.40543670025999,0,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False
9012,9011,27,19320,0,1,15,75506.0,0,0.993330418452893,0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False
9013,9012,18,18629,0,3,3,0.0,1,0.0622761061528989,0,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True
9014,9013,41,12499,0,1,12,100314.0,1,0.322411513943063,0,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
9015,9014,37,10476,0,1,5,57649.0,0,0.412658837661837,0,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True
9016,9015,30,28179,3,1,13,35949.0,0,0.356834447989279,0,False,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False
9017,9016,22,25906,1,1,10,0.0,1,0.428473953513329,0,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True
9018,9017,32,12287,3,1,8,82036.0,1,0.836070787501226,0,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False
9019,9018,38,15169,0,1,14,86475.0,1,0.977703591442933,0,False,True,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True
9020,9019,46,39364,0,2,2,34019.0,0,0.853495662635684,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True
9021,9020,41,14202,0,0,13,42547.0,1,0.298572632166904,0,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,True
9022,9021,56,23990,2,1,12,39096.0,1,0.504598523467192,0,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False
9023,9022,29,20032,4,1,10,73498.0,1,0.611946500044679,0,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False,True,False
9024,9023,48,28372,2,1,11,39375.0,0,0.0080967841708876,0,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
9025,9024,40,0,0,4,1,95721.0,1,0.120163475395596,0,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False
9026,9025,46,23041,0,0,9,39046.0,1,0.640224555493462,0,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False
9027,9026,35,23965,0,1,9,19022.0,1,0.570001878036902,0,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False
9028,9027,50,24713,0,1,18,208061.0,1,0.645386936477925,0,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True
9029,9028,42,22914,0,3,6,37090.0,1,0.849682058473075,0,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
9030,9029,33,26168,0,0,0,85927.0,1,0.383494905568477,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False
9031,9030,39,40000,0,1,10,42081.0,0,0.098633838534634,0,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False
9032,9031,37,40000,0,0,9,46036.0,0,0.581151192816509,0,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False
9033,9032,44,16000,0,0,7,57855.0,1,0.832287643764488,0,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True
9034,9033,28,6911,2,0,2,107919.0,1,0.232124934121479,0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False
9035,9034,39,0,0,6,5,21223.0,0,0.395233061179189,1,True,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True
9036,9035,43,24176,0,1,7,349130.0,0,0.0768232707740764,0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True
9037,9036,40,37440,1,1,9,57667.0,0,0.463487289635145,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False
9038,9037,53,0,1,0,0,112154.0,0,0.319397126608005,0,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False
9039,9038,47,22681,0,0,16,38680.0,1,0.658186734872714,0,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False
9040,9039,39,38733,3,1,17,95308.0,0,0.392999287054521,0,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False
9041,9040,42,40000,0,3,4,48252.0,0,0.700717412025974,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,True,False
9042,9041,42,11011,0,1,3,62941.0,1,0.177711032286677,0,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True
9043,9042,44,14642,0,1,5,139822.0,0,0.768412916970323,0,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True
9044,9043,21,20893,0,1,13,15286.0,1,0.388048595431105,0,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False
9045,9044,36,23137,1,3,9,49463.0,0,0.480976972142413,0,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False
9046,9045,25,19673,0,0,9,28370.0,1,0.214092832212164,0,False,True,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,False,False,True,False,False
9047,9046,52,0,0,0,18,136038.0,0,0.75173714582992,0,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
9048,9047,39,36244,3,2,11,53846.0,0,0.29146151994087,0,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False
